TotalSF,Overall Qual,Neighborhood,Bsmt Qual,Exter Qual,Kitchen Qual,Garage Cars,TotalBathrooms,Age,Garage Finish,SalePrice
10471696.0,5,SWISU,TA,TA,TA,1.0,1.0,65,Unf,108500
8543929.0,5,Sawyer,Gd,TA,TA,1.0,1.0,44,Unf,130000
18696976.0,5,Sawyer,Gd,TA,TA,2.0,1.0,43,Unf,158450
9090225.0,4,Sawyer,TA,TA,TA,2.0,1.0,43,Unf,115400
9529569.0,4,Sawyer,TA,TA,TA,1.0,1.0,46,Unf,118500
9120400.0,5,Sawyer,TA,Gd,TA,2.0,2.0,43,Unf,165000
9734400.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,RFn,123000
6969600.0,6,Sawyer,TA,TA,TA,1.0,1.0,41,Unf,129000
7193124.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,RFn,125000
8088336.0,5,Sawyer,TA,TA,TA,1.0,1.0,39,Unf,108000
6270016.0,5,Sawyer,Gd,TA,TA,2.0,1.0,36,Unf,119900
7128900.0,5,Sawyer,TA,TA,TA,1.0,1.0,39,RFn,115000
8003241.0,5,Sawyer,TA,TA,TA,2.0,1.0,40,Unf,134500
8208225.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,Unf,127000
7193124.0,5,Sawyer,Gd,TA,TA,2.0,1.0,39,Fin,129000
10432900.0,6,Sawyer,TA,TA,TA,2.0,1.5,30,RFn,143500
7485696.0,5,Sawyer,TA,TA,Gd,1.0,1.0,41,Unf,129000
15920100.0,5,Sawyer,TA,TA,TA,1.0,1.0,51,Unf,187000
35748441.0,5,Sawyer,Gd,TA,TA,2.0,3.0,87,Unf,158000
13307904.0,5,Sawyer,TA,TA,Gd,2.0,2.0,89,Unf,112000
10784656.0,7,Sawyer,TA,TA,Gd,1.0,1.5,67,Unf,165250
12709225.0,6,Sawyer,TA,TA,Gd,2.0,1.0,53,Unf,150000
12320100.0,5,Sawyer,TA,TA,TA,1.0,1.0,49,Unf,137000
3984016.0,4,Sawyer,,Fa,TA,2.0,1.0,62,Unf,89500
27994681.0,7,ClearCr,Gd,TA,Gd,2.0,2.0,36,Unf,302000
17926756.0,6,ClearCr,Gd,TA,TA,2.0,2.0,23,Fin,182000
27783441.0,6,ClearCr,Gd,Gd,TA,2.0,2.5,19,Unf,211000
9357481.0,5,Edwards,TA,TA,Gd,2.0,2.0,59,Unf,216000
18774889.0,5,Edwards,TA,TA,TA,2.0,2.0,54,Unf,130000
8809024.0,4,Edwards,TA,TA,TA,1.0,1.0,61,Unf,109900
37601424.0,6,ClearCr,Gd,TA,Gd,2.0,3.0,53,Fin,255000
30448324.0,6,Edwards,TA,TA,Gd,2.0,2.0,57,Unf,243000
17977600.0,6,Edwards,TA,TA,Gd,1.0,1.5,53,Unf,154000
6718464.0,5,SWISU,TA,TA,TA,1.0,1.0,49,Unf,118000
3556996.0,4,Edwards,,TA,Gd,1.0,1.0,49,Unf,80000
18662400.0,4,Edwards,Gd,TA,TA,0.0,2.0,30,,150000
3020644.0,4,Edwards,TA,TA,TA,0.0,1.0,87,,86000
9696996.0,5,Edwards,TA,Gd,TA,1.0,2.0,23,RFn,130000
16208676.0,5,Edwards,Fa,TA,TA,1.0,1.0,56,Unf,125000
16321600.0,5,Edwards,TA,TA,TA,1.0,1.0,56,Unf,136500
13505625.0,4,Edwards,TA,Fa,TA,1.0,2.0,87,Unf,96000
7182400.0,5,Edwards,,TA,TA,1.0,1.0,50,RFn,120000
14394436.0,7,SawyerW,Gd,Gd,Gd,2.0,2.0,17,Fin,179900
26894596.0,7,SawyerW,Gd,Gd,Gd,3.0,2.5,17,RFn,225000
48469444.0,7,SawyerW,TA,Gd,Gd,2.0,2.5,21,Fin,301000
28708164.0,7,SawyerW,Ex,Gd,Gd,3.0,2.5,16,RFn,238000
22762441.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,18,Fin,228500
22043025.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,13,RFn,220000
44302336.0,7,CollgCr,Ex,Gd,Ex,3.0,2.5,0,Fin,383970
50722884.0,8,CollgCr,Ex,Gd,Gd,3.0,3.0,1,RFn,424870
24453025.0,8,CollgCr,Gd,Gd,Gd,3.0,2.0,0,Fin,250000
41216400.0,8,CollgCr,Gd,Gd,Gd,3.0,2.5,1,Fin,360000
20088324.0,7,CollgCr,Gd,Gd,Gd,3.0,2.0,1,RFn,279500
15586704.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,0,Fin,200141
24453025.0,8,CollgCr,Gd,Gd,Gd,3.0,2.0,0,RFn,246500
43956900.0,8,CollgCr,Ex,Gd,Ex,3.0,2.5,0,Fin,276000
14607684.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,2,RFn,203000
13249600.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,1,Fin,155835
13838400.0,7,CollgCr,Gd,Gd,Gd,3.0,2.0,1,RFn,194000
13133376.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,0,RFn,195400
21511044.0,7,CollgCr,Gd,Gd,Gd,3.0,2.0,2,RFn,217000
20151121.0,8,CollgCr,Gd,Gd,Gd,2.0,2.0,1,RFn,212999
14516100.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,2,RFn,175900
19971961.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,2,RFn,191000
15539364.0,6,CollgCr,Gd,Gd,Gd,2.0,2.0,1,RFn,176432
27888961.0,7,SawyerW,Gd,Gd,TA,2.0,2.5,19,Fin,277000
21855625.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,19,RFn,207000
30096196.0,6,ClearCr,Gd,Gd,Gd,2.0,2.5,15,Fin,240000
25060036.0,6,ClearCr,TA,TA,Gd,2.0,2.5,41,Fin,187500
19820304.0,8,ClearCr,Gd,Gd,Gd,2.0,0.5,31,Fin,279000
9400356.0,5,CollgCr,Gd,TA,TA,2.0,1.0,13,Unf,139500
8820900.0,5,CollgCr,Gd,TA,TA,1.0,1.0,13,Unf,126000
12960000.0,6,CollgCr,Gd,Gd,Gd,2.0,2.0,12,RFn,177500
10569001.0,6,CollgCr,Gd,TA,Gd,2.0,2.5,10,RFn,175000
19236996.0,6,CollgCr,Gd,TA,TA,2.0,2.5,9,RFn,211000
8820900.0,5,CollgCr,Gd,TA,TA,1.0,1.0,13,Unf,146000
10830681.0,5,CollgCr,Gd,TA,TA,1.0,1.5,11,Unf,147900
8820900.0,4,CollgCr,Gd,TA,TA,0.0,1.0,13,,123600
19324816.0,6,CollgCr,Gd,TA,Gd,2.0,2.5,10,RFn,204750
22410756.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,8,RFn,235500
19000881.0,7,CollgCr,Gd,Gd,TA,2.0,2.5,9,RFn,217000
17850625.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,6,RFn,190550
21799561.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,7,Fin,217500
19456921.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,4,RFn,226000
17438976.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,4,RFn,180000
7033104.0,5,CollgCr,Gd,TA,TA,2.0,1.0,33,Unf,131000
9394225.0,5,CollgCr,Gd,TA,TA,2.0,2.0,31,Unf,153500
9078169.0,5,CollgCr,TA,TA,TA,2.0,2.0,30,Unf,160000
9734400.0,5,CollgCr,Gd,TA,TA,2.0,1.5,30,Unf,134900
7236100.0,5,CollgCr,Gd,TA,TA,1.0,1.0,30,RFn,130000
6874884.0,5,CollgCr,TA,TA,TA,2.0,1.0,32,Unf,120000
7001316.0,5,CollgCr,TA,TA,TA,2.0,1.0,35,Unf,112500
8450649.0,5,CollgCr,TA,TA,TA,2.0,1.5,32,Unf,122000
6718464.0,5,CollgCr,TA,TA,Ex,2.0,1.0,35,Fin,127000
4558225.0,4,CollgCr,TA,TA,Gd,2.0,1.0,35,Unf,117000
36000000.0,8,CollgCr,Gd,Gd,Gd,3.0,2.0,3,Fin,305900
31606884.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,5,RFn,228500
25190361.0,7,CollgCr,TA,Gd,Gd,2.0,2.0,7,RFn,270000
19158129.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,5,RFn,192000
23454649.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,4,RFn,213000
18645124.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,5,Fin,200000
35188624.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,9,Fin,267000
22467600.0,8,CollgCr,Gd,Gd,Gd,2.0,2.0,13,Fin,228000
41075281.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,6,Fin,275000
23464336.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,11,RFn,211000
24621444.0,9,CollgCr,Gd,Gd,Gd,3.0,2.0,5,Fin,285000
29160000.0,8,CollgCr,Gd,Gd,Gd,2.0,2.5,12,RFn,240000
6471936.0,6,CollgCr,Gd,Gd,Gd,2.0,1.0,4,Fin,131500
16184529.0,8,CollgCr,Gd,Gd,Gd,2.0,1.5,8,RFn,246900
22118209.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,4,Fin,219500
16088121.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,4,RFn,185000
13616100.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,0,RFn,179400
20548089.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,1,RFn,213500
18198756.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,3,RFn,179600
12595401.0,7,CollgCr,Gd,Gd,Gd,2.0,2.0,2,RFn,173500
15920100.0,6,CollgCr,Gd,Gd,Gd,2.0,2.0,1,Fin,167840
13838400.0,7,CollgCr,Gd,Gd,Gd,2.0,2.5,1,RFn,168675
14745600.0,5,CollgCr,Gd,Gd,Gd,2.0,2.5,2,Fin,167000
13264164.0,5,Edwards,TA,TA,TA,2.0,1.0,42,Unf,140000
7884864.0,5,Edwards,Gd,TA,TA,1.0,1.0,40,Unf,118500
10653696.0,4,Edwards,TA,TA,TA,2.0,1.0,44,Unf,110000
8294400.0,4,Edwards,TA,TA,TA,1.0,1.0,42,Fin,94750
12981609.0,5,Edwards,TA,TA,TA,2.0,1.0,82,Unf,122000
12510369.0,6,Edwards,TA,TA,TA,2.0,1.0,47,Fin,110000
5992704.0,6,Edwards,Gd,TA,TA,0.0,1.0,17,,118500
9290304.0,6,Edwards,TA,TA,TA,2.0,1.0,31,Unf,133500
11350161.0,6,Edwards,TA,TA,TA,1.0,1.5,31,RFn,148000
19945156.0,5,Edwards,,TA,TA,2.0,2.5,28,Fin,141000
11390625.0,5,Edwards,Gd,TA,TA,2.0,1.5,1,Unf,155000
10692900.0,5,Edwards,Ex,TA,TA,2.0,1.5,2,Fin,157000
12602500.0,5,Edwards,Gd,TA,TA,2.0,2.5,2,Fin,171500
7241481.0,6,Edwards,Gd,TA,Gd,2.0,1.0,2,Fin,140000
8294400.0,5,Edwards,TA,TA,Fa,1.0,1.0,48,Unf,131750
5308416.0,4,Edwards,,TA,Fa,0.0,2.0,52,,61500
7617600.0,4,Edwards,TA,TA,TA,1.0,1.0,53,Unf,111000
12852225.0,5,Edwards,TA,TA,TA,0.0,2.0,61,,98500
4376464.0,3,Edwards,TA,TA,Gd,0.0,1.0,76,,79000
5712100.0,6,Edwards,TA,TA,TA,1.0,1.0,87,Unf,108500
7193124.0,4,Edwards,TA,TA,TA,2.0,1.0,53,Unf,110000
10575504.0,4,Edwards,Fa,TA,TA,1.0,1.5,97,Unf,112000
5308416.0,4,Edwards,TA,TA,TA,1.0,1.0,52,Unf,125000
6718464.0,4,Edwards,TA,TA,TA,2.0,1.0,52,Unf,79275
8088336.0,4,Edwards,TA,TA,TA,1.0,1.0,53,Unf,119000
59521225.0,6,SWISU,TA,Fa,Fa,0.0,2.0,93,,200000
41990400.0,5,SWISU,TA,TA,TA,0.0,2.0,84,,150000
13003236.0,6,Crawfor,TA,TA,Gd,1.0,1.5,84,Unf,165000
5503716.0,5,Crawfor,TA,TA,TA,1.0,1.0,81,Unf,96500
17089956.0,5,Crawfor,TA,TA,TA,1.0,1.0,81,Unf,136500
10543009.0,6,Crawfor,TA,TA,TA,1.0,2.0,86,Unf,146500
18207289.0,5,SWISU,Gd,TA,Gd,1.0,1.5,70,Unf,175000
7436529.0,7,Crawfor,Gd,TA,TA,1.0,1.0,77,Unf,148500
11950849.0,6,Crawfor,TA,TA,TA,1.0,1.0,86,Unf,141500
14167696.0,7,Crawfor,TA,Gd,Gd,1.0,1.5,89,Unf,189950
13017664.0,6,Crawfor,TA,TA,TA,1.0,1.0,81,Unf,135000
17724100.0,7,Crawfor,TA,TA,TA,1.0,2.0,66,Unf,164000
3341584.0,5,Crawfor,TA,TA,Gd,1.0,1.0,94,Unf,90350
9991921.0,5,Crawfor,TA,TA,TA,2.0,2.0,97,Unf,139000
7997584.0,5,Crawfor,Fa,TA,Fa,1.0,1.0,69,Unf,119750
23961025.0,6,Crawfor,Gd,TA,TA,2.0,2.0,61,Unf,145000
25050025.0,5,Crawfor,TA,TA,TA,3.0,2.0,58,Unf,145000
18378369.0,7,Crawfor,TA,TA,Gd,2.0,2.5,80,Unf,238000
6012304.0,5,Crawfor,,TA,TA,2.0,1.5,56,Fin,153500
43797924.0,6,Crawfor,Gd,TA,TA,3.0,2.5,89,Unf,239000
54066609.0,8,Crawfor,Gd,TA,TA,2.0,2.5,73,Unf,359100
19713600.0,4,Crawfor,TA,TA,Gd,1.0,2.0,77,Unf,188000
23386896.0,6,Crawfor,TA,TA,TA,2.0,1.5,75,Unf,220000
11819844.0,5,Crawfor,TA,TA,TA,2.0,2.0,66,Unf,140000
39778249.0,8,Crawfor,Gd,Gd,Gd,2.0,2.5,75,Unf,315000
32126224.0,6,Crawfor,TA,TA,Gd,1.0,2.5,62,Unf,259500
26574025.0,6,Crawfor,TA,TA,Gd,2.0,2.0,50,Fin,257500
18318400.0,7,Crawfor,TA,TA,TA,1.0,1.5,67,Unf,219500
40030929.0,6,Crawfor,Gd,TA,Gd,2.0,2.0,54,Unf,217000
21902400.0,6,Crawfor,TA,TA,TA,2.0,1.5,47,RFn,201000
19927296.0,6,Crawfor,Gd,TA,TA,2.0,2.0,39,RFn,215000
6791236.0,6,Blueste,Gd,TA,TA,2.0,1.0,27,Unf,123900
25401600.0,4,Crawfor,Gd,TA,Gd,2.0,2.0,12,Unf,170000
9265936.0,8,Blueste,Gd,TA,TA,2.0,1.0,19,Unf,200000
25887744.0,7,Crawfor,Gd,TA,TA,2.0,2.0,36,Fin,198000
49914225.0,6,Crawfor,TA,Gd,TA,2.0,3.0,50,RFn,200624
32844361.0,8,Crawfor,Gd,Gd,Gd,2.0,2.5,21,Fin,315000
14645929.0,5,IDOTRR,TA,TA,Fa,0.0,2.0,88,,115000
9922500.0,6,IDOTRR,TA,TA,Gd,2.0,1.0,67,Fin,141000
5410276.0,5,IDOTRR,TA,TA,TA,2.0,1.0,66,Unf,87000
17123044.0,5,IDOTRR,TA,Gd,TA,0.0,2.0,82,,129850
8868484.0,4,IDOTRR,TA,TA,TA,1.0,1.0,68,Unf,100000
20385225.0,5,IDOTRR,Gd,TA,Gd,,2.0,84,,150909
5992704.0,5,IDOTRR,TA,TA,TA,1.0,1.0,85,Unf,75200
9217296.0,6,IDOTRR,TA,TA,TA,1.0,1.0,87,Unf,118400
9703225.0,5,IDOTRR,Fa,TA,TA,1.0,1.0,87,Unf,67000
16208676.0,5,IDOTRR,TA,TA,TA,1.0,1.5,57,Unf,152000
2205225.0,2,IDOTRR,,TA,TA,1.0,1.0,68,Unf,68104
24393721.0,5,IDOTRR,TA,TA,TA,0.0,2.0,112,,119600
10361961.0,4,IDOTRR,TA,TA,TA,2.0,1.0,50,Unf,140000
8059921.0,5,IDOTRR,TA,Gd,Gd,1.0,1.0,77,Unf,124900
23261329.0,8,Crawfor,Gd,Gd,Gd,2.0,2.0,1,Fin,375000
23261329.0,8,Crawfor,Gd,Gd,Gd,2.0,2.0,1,Fin,235000
12952801.0,6,Mitchel,Gd,TA,Gd,2.0,2.0,28,RFn,183500
7354944.0,6,Mitchel,Gd,TA,TA,2.0,1.0,29,RFn,156000
10523536.0,6,Mitchel,TA,TA,TA,2.0,1.5,24,Unf,134000
17850625.0,5,Mitchel,Gd,Gd,Gd,3.0,2.0,5,Fin,215000
17867529.0,7,Mitchel,Gd,Gd,Gd,2.0,1.5,5,RFn,245000
19448100.0,7,Mitchel,Gd,TA,TA,2.0,2.0,16,Unf,210000
7225344.0,7,Mitchel,TA,TA,TA,1.0,1.0,32,Unf,148000
9132484.0,6,Mitchel,Gd,TA,TA,2.0,1.0,33,Unf,143000
20277009.0,7,Timber,Gd,Gd,Gd,2.0,2.0,20,Fin,244000
20304036.0,7,GrnHill,Gd,Gd,Gd,1.0,1.5,9,Fin,330000
16048036.0,5,Timber,TA,TA,TA,1.0,1.5,48,RFn,170000
26450449.0,6,Timber,TA,TA,Gd,2.0,2.5,49,RFn,257000
25674489.0,7,Timber,Gd,Gd,Gd,2.0,2.0,1,Fin,231713
19749136.0,8,Timber,Gd,Gd,Ex,2.0,2.0,1,RFn,265900
22212369.0,8,Timber,Gd,Gd,Gd,3.0,2.0,0,Fin,239000
24304900.0,8,Timber,Gd,Gd,Gd,3.0,2.0,1,RFn,248900
14025025.0,7,Timber,Gd,TA,Gd,2.0,2.0,22,Unf,174000
21068100.0,7,Timber,Gd,Gd,Gd,2.0,2.5,17,RFn,187500
19219456.0,6,Timber,Ex,Gd,TA,2.0,2.5,11,Fin,204000
15139881.0,8,Timber,Ex,Gd,Gd,2.0,2.0,6,Unf,180500
9985600.0,7,Timber,Ex,Gd,Gd,2.0,2.0,4,Fin,187500
33246756.0,8,Timber,Gd,Gd,Gd,3.0,2.0,5,Fin,282000
20007729.0,6,Timber,Ex,Gd,TA,2.0,2.0,11,Fin,178000
23755876.0,8,Timber,Gd,Gd,Gd,3.0,2.0,5,Fin,270000
37136836.0,7,Timber,Gd,Gd,Gd,2.0,3.5,4,Fin,279900
22240656.0,5,Timber,TA,TA,TA,3.0,1.5,44,RFn,186700
27920656.0,8,Timber,Ex,Gd,Gd,3.0,2.0,1,Fin,283463
29942784.0,10,Timber,Ex,Ex,Ex,3.0,2.0,1,Fin,392000
36699364.0,8,Timber,Gd,Gd,Gd,3.0,2.5,2,Fin,281213
11289600.0,5,Mitchel,Gd,TA,TA,0.0,1.0,0,,147000
16548624.0,3,Mitchel,,TA,TA,4.0,1.0,54,RFn,130000
7795264.0,6,Mitchel,Ex,TA,TA,2.0,0.5,11,Fin,140000
9884736.0,4,Mitchel,TA,TA,TA,2.0,1.0,44,Unf,132250
23970816.0,5,Mitchel,TA,TA,TA,2.0,2.0,40,Unf,143000
20187049.0,4,Mitchel,TA,TA,TA,4.0,1.0,46,Fin,168000
9985600.0,5,MeadowV,Gd,TA,TA,2.0,1.0,31,Unf,129900
11737476.0,5,MeadowV,Gd,TA,TA,2.0,1.5,31,Fin,134000
7452900.0,4,MeadowV,TA,TA,TA,1.0,1.5,35,Unf,85500
6320196.0,4,MeadowV,Gd,TA,TA,1.0,1.0,37,Fin,106500
7452900.0,4,MeadowV,TA,TA,TA,0.0,1.5,37,,93900
7452900.0,4,MeadowV,TA,TA,TA,1.0,1.5,37,Unf,75000
3572100.0,4,MeadowV,Gd,TA,TA,0.0,1.0,37,,84500
7452900.0,4,MeadowV,TA,TA,TA,1.0,1.5,31,Unf,75190
9941409.0,6,Mitchel,Gd,TA,TA,2.0,1.0,31,RFn,146800
8637721.0,5,Mitchel,Gd,TA,Gd,2.0,1.0,30,Fin,153500
15649936.0,6,Mitchel,Gd,TA,TA,2.0,2.0,30,Fin,188000
20358144.0,5,Mitchel,TA,TA,Gd,2.0,1.5,30,RFn,196000
12816400.0,5,Mitchel,Gd,TA,TA,2.0,1.5,30,Fin,157000
5702544.0,5,Mitchel,Gd,TA,TA,0.0,1.0,36,,138000
5308416.0,5,Mitchel,Gd,TA,TA,2.0,1.0,37,Unf,129500
21270544.0,4,Mitchel,TA,TA,TA,1.0,1.0,46,Unf,80000
6426225.0,4,Mitchel,TA,TA,TA,2.0,1.0,25,Unf,129500
11874916.0,5,Mitchel,Gd,TA,TA,2.0,1.5,31,Unf,135000
5992704.0,5,Mitchel,TA,TA,TA,1.0,1.0,25,Unf,124500
5992704.0,5,Mitchel,Gd,TA,TA,1.0,1.0,24,Fin,139000
8538084.0,5,Mitchel,Gd,TA,TA,0.0,1.0,16,,93500
6959044.0,5,Mitchel,TA,TA,TA,1.0,1.0,23,RFn,124500
14167696.0,6,NAmes,TA,TA,TA,2.0,2.0,52,RFn,149900
9339136.0,6,NAmes,TA,TA,Gd,1.0,1.0,50,Unf,157500
27154521.0,5,NAmes,TA,TA,TA,3.0,1.5,49,Unf,169000
20115225.0,6,NAmes,Gd,TA,Ex,2.0,1.5,49,Unf,252000
30835809.0,7,NAmes,TA,TA,TA,2.0,2.0,37,Fin,192100
14922769.0,6,Gilbert,TA,TA,TA,2.0,2.5,9,Fin,183500
29550096.0,7,Gilbert,Gd,TA,Gd,2.0,2.5,9,Fin,222000
16999129.0,6,Gilbert,Gd,TA,TA,2.0,2.5,11,Fin,170000
13593969.0,6,Gilbert,Gd,TA,TA,2.0,2.5,11,Fin,187500
19123129.0,6,Gilbert,Gd,TA,TA,2.0,2.5,10,Fin,202000
14622976.0,6,Gilbert,Gd,TA,TA,2.0,2.5,9,Fin,185000
39891856.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,1,RFn,320000
25100100.0,7,Gilbert,Gd,Gd,Gd,3.0,2.0,0,RFn,240000
27060804.0,8,Gilbert,Gd,Gd,Gd,2.0,2.5,1,Fin,250000
20205025.0,8,Gilbert,Gd,Gd,Gd,3.0,2.5,1,Fin,239900
37503376.0,7,Gilbert,Gd,Gd,Gd,3.0,2.5,1,Fin,309000
24108100.0,7,Gilbert,Ex,Gd,Gd,2.0,2.5,0,RFn,274725
55294096.0,8,StoneBr,Gd,Gd,Gd,2.0,2.5,12,Fin,270000
12236004.0,6,Gilbert,Gd,TA,TA,2.0,2.0,13,Fin,183500
13682601.0,6,Gilbert,Gd,TA,Gd,2.0,2.5,13,Fin,165600
17631601.0,7,Gilbert,Gd,TA,TA,2.0,2.5,8,Fin,176500
12952801.0,8,StoneBr,Gd,TA,TA,2.0,2.0,19,RFn,130000
21141604.0,7,StoneBr,Gd,Gd,Gd,2.0,2.0,19,RFn,239000
27311076.0,8,StoneBr,Gd,Gd,Gd,2.0,2.0,21,RFn,275000
48916036.0,9,StoneBr,Ex,Gd,Ex,3.0,3.5,1,Fin,457347
69022864.0,10,StoneBr,Ex,Ex,Ex,3.0,3.5,0,Fin,545224
36481600.0,9,StoneBr,Ex,Gd,Gd,3.0,2.5,0,Fin,356383
59721984.0,9,StoneBr,Ex,Gd,Ex,3.0,3.5,1,Fin,556581
40780996.0,8,StoneBr,Ex,Ex,Ex,3.0,2.5,0,Fin,361919
52504516.0,10,StoneBr,Ex,Ex,Ex,3.0,2.5,0,RFn,535000
48720400.0,9,StoneBr,Ex,Gd,Ex,3.0,3.5,1,Fin,401179
53290000.0,10,StoneBr,Ex,Ex,Gd,3.0,3.5,0,Fin,438780
21040569.0,5,Gilbert,,TA,TA,2.0,2.0,58,Unf,169000
10036224.0,5,Gilbert,TA,TA,TA,2.0,1.0,51,Fin,145000
26440164.0,9,StoneBr,Ex,Gd,Gd,2.0,2.0,1,Fin,318000
29877156.0,8,StoneBr,Gd,Gd,Gd,3.0,2.0,1,Fin,319000
34928100.0,9,StoneBr,Ex,Ex,Ex,3.0,2.5,1,Unf,470000
19802500.0,7,NWAmes,Gd,Gd,Gd,2.0,2.0,22,RFn,202500
31024900.0,7,NWAmes,Gd,Gd,Gd,3.0,2.5,18,Unf,229000
28313041.0,7,NWAmes,TA,TA,Gd,2.0,2.5,29,Fin,235000
15555136.0,6,NWAmes,Gd,TA,TA,2.0,2.5,30,Fin,190000
10188864.0,6,NWAmes,Gd,TA,TA,2.0,1.0,26,RFn,169000
31236921.0,7,NWAmes,Gd,TA,TA,2.0,2.0,18,Fin,241500
21706281.0,7,NWAmes,TA,TA,TA,2.0,2.5,28,RFn,188900
25583364.0,6,NWAmes,Gd,TA,TA,2.0,2.0,26,Unf,207500
48441600.0,7,NWAmes,Gd,TA,Gd,2.0,3.5,28,RFn,250000
14569489.0,6,NWAmes,Gd,TA,TA,2.0,2.5,31,RFn,179900
10323369.0,7,NWAmes,Ex,Gd,TA,2.0,1.0,30,RFn,172000
31315216.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,Fin,294323
19580625.0,6,NWAmes,TA,TA,Gd,2.0,3.0,31,RFn,184500
10265616.0,5,NWAmes,Gd,TA,TA,2.0,1.5,31,RFn,153500
17305600.0,7,NWAmes,Gd,TA,TA,2.0,2.5,30,RFn,162900
13380964.0,6,NWAmes,TA,TA,Gd,2.0,1.5,32,RFn,181000
10949481.0,6,NWAmes,TA,TA,TA,2.0,2.0,32,Unf,155000
10810944.0,5,NAmes,TA,TA,TA,1.0,1.0,37,Fin,138800
6718464.0,4,NAmes,TA,TA,TA,1.0,1.0,36,Unf,116050
6625476.0,4,NAmes,TA,TA,TA,0.0,1.0,35,,88000
6822544.0,4,NAmes,TA,TA,TA,2.0,1.0,35,Unf,97500
18705625.0,6,NAmes,Gd,Gd,Gd,2.0,2.0,4,Fin,190000
7338681.0,6,BrDale,TA,TA,TA,2.0,1.5,33,Unf,105500
12215025.0,5,BrDale,TA,TA,Gd,2.0,1.5,33,Unf,125500
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,33,Unf,83000
6522916.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,116000
9659664.0,6,BrDale,TA,TA,TA,0.0,1.5,35,,91500
9659664.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,118000
5659641.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,89000
7338681.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,108000
6036849.0,6,BrDale,TA,TA,TA,1.0,1.5,34,Unf,94500
10284849.0,6,NPkVill,Gd,TA,TA,2.0,2.0,31,RFn,146300
13816089.0,5,NAmes,TA,TA,TA,1.0,1.0,39,RFn,145000
7096896.0,5,NAmes,TA,TA,TA,1.0,1.0,39,RFn,123000
10017225.0,7,NPkVill,TA,TA,TA,1.0,2.0,30,Unf,137500
14190289.0,6,NPkVill,Gd,TA,TA,2.0,2.5,30,RFn,144000
35283600.0,9,NridgHt,Ex,Gd,Ex,3.0,2.0,2,Fin,315000
47831056.0,9,NridgHt,Ex,Gd,Ex,3.0,2.5,0,RFn,412083
41486481.0,9,NridgHt,Ex,TA,Gd,3.0,3.5,0,RFn,342643
23561316.0,8,NridgHt,Gd,Gd,Gd,3.0,2.0,2,Fin,252000
38787984.0,10,NridgHt,Ex,Ex,Ex,3.0,2.5,0,Fin,465000
27050401.0,7,NridgHt,Ex,Gd,Gd,3.0,2.0,0,RFn,293000
31404816.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,1,Fin,415000
30614089.0,9,NridgHt,Ex,Gd,Gd,3.0,2.0,2,Fin,326000
34928100.0,8,NridgHt,Ex,Gd,Gd,3.0,3.5,1,RFn,325300
36252441.0,8,NridgHt,Ex,Gd,Gd,3.0,3.5,2,Fin,309000
30272004.0,9,NridgHt,Gd,Gd,Ex,3.0,2.5,1,Fin,300000
27311076.0,8,NridgHt,Gd,Gd,Ex,3.0,2.5,1,RFn,275500
33500944.0,9,NridgHt,Ex,Ex,Ex,2.0,2.5,1,RFn,338500
33907329.0,9,NridgHt,Ex,Ex,Ex,3.0,3.0,1,Fin,345000
